,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
9,You're Grounded,YOU'RE GROUNDED! (Teen Taboo First Time Erotic Romance),Jenny Skynn,,1,5.00,"(None, None, None)",
10,You're Grounded,Read This Book or You're Grounded!: A Secret Guide to Surviving at Home,Wayne Rice,Zondervan Publishing Company,2,4.00,"('8', '24', '2003')",2003
11,You're Grounded,"You're Grounded Forever...But First, Let's Go Shopping: The Challenges Mothers Face with Their Daughters and Ten Timely Solutions",Susan Barash,St. Martin's Press,1,2.00,"('9', '28', '2010')",2010
12,You're Grounded,You're Grounded! (Teenage Taboo Erotica),Anita Faulk,,2,4.00,"(None, None, None)",
13,You're Grounded,You're Grounded Till You're Thirty: What Works--What Doesn't--In Parenting Today's Teens,Judith E. Craig,Hearst Books,1,4.00,"('9', '1', '2001')",2001
14,You're Grounded,Do These Devotions or You're Grounded: Learning How to Live Your Faith Today,Dennis C. Smith,,0,0.00,"(None, None, None)",
15,You're Grounded,Don't Stop or You're Grounded! Caught By The Milf: Taboo Older Cougar and Her Innocent Younger Man First,Lupe Sestina,,0,0.00,"(None, None, None)",
16,You're Grounded,You're Gone (Finding Solid Ground Book 3),Leah A. Futrell,,4,1.50,"('6', '1', '2014')",2014
17,You're Grounded,Surviving When You're Home Alone: How to Avoid Being Grounded for Life,Sandy Silverthorne,Standard Publishing Company,1,2.00,"('12', '3', '2005')",2005
18,You're Grounded,Keeping Your Kids Grounded When You're Flying by the Seat of Your Pants,Tim Jordan,,2,4.67,"(None, None, None)",
0,Ceremonials,The Book of Ceremonial Magic,Arthur Edward Waite,Cosimo Classics,313,3.77,"('6', '1', '2007')",2007
1,Ceremonials,Ceremonials,Katharine Coldiron,,56,4.18,"(None, None, None)",
2,Ceremonials,Ceremonial Violence: Understanding Columbine and Other School Rampage Shootings,Jonathan Fast,Harry N. Abrams,118,3.71,"('9', '4', '2008')",2008
3,Ceremonials,"Ceremonial Chemistry: The Ritual Persecution of Drugs, Addicts and Pushers",Thomas Szasz,Syracuse University Press,80,4.22,"('10', '1', '2003')",2003
4,Ceremonials,The Book of Black Magic and Ceremonial Magic,Arthur Edward Waite,Book Tree,40,3.90,"('9', '8', '2006')",2006
5,Ceremonials,Tarot of Ceremonial Magick: A Pictorial Synthesis of Three Great Pillars of Magick,Lon Milo DuQuette,"Samuel Weiser, Inc.",90,4.30,"('6', '1', '1995')",1995
6,Ceremonials,Lesser Key of Solomon: Detailing the Ceremonial Art of Commanding Spirits Both Good and Evil,Joseph H. Peterson,Weiser Books,72,3.98,"('5', '1', '2001')",2001
7,Ceremonials,Ceremonial Time: Fifteen Thousand Years on One Square Mile,John Hanson Mitchell,Counterpoint,88,4.14,"('3', '4', '1997')",1997
8,Ceremonials,Religions of Mesoamerica: Cosmovision and Ceremonial Centers,Davíd Carrasco,Waveland Press,76,4.14,"('5', '1', '1998')",1998
9,Ceremonials,Ceremonial Magic & the Power of Evocation,Joseph C. Lisiewski,,57,3.88,"(None, None, None)",
10,Ceremonials,Joseon Royal Court Culture: Ceremonial and Daily Life,Myung-ho Shin,Dolbegae Publishers,21,4.38,"('7', None, '2004')",2004
11,Ceremonials,"Great Book of Magical Art, Hindu Magic and East Indian Occultism and the Book of Secret Hindu, Ceremonial, and Talismanic Magic",L.W. de Laurence,Kessinger Publishing,14,4.00,"('9', '1', '1997')",1997
12,Ceremonials,Ceremonial Magic: A Guide to the Mechanisms of Ritual,Israel Regardie,Aeon Books,37,4.05,"('2', '15', '2008')",2008
13,Ceremonials,The Church Visible: The Ceremonial Life and Protocol of the Roman Catholic Church,James Charles Noonan,Viking Adult,35,4.37,"('5', '1', '1996')",1996
14,Ceremonials,Llewellyn's Complete Book of Ceremonial Magick: A Comprehensive Guide to the Western Mystery Tradition,Lon Milo DuQuette,Llewellyn Publications,29,3.95,"('2', '8', '2020')",2020
15,Ceremonials,"Magnificence of the Tsars: Ceremonial Men's Dress of the Russian Imperial Court, 1721-1917",Svetlana Amelekhina,Victoria & Albert Museum,11,4.53,"('11', '1', '2008')",2008
16,Ceremonials,Masked Gods: Navaho  Pueblo Ceremonialism,Frank Waters,Swallow Press,48,4.14,"('1', '1', '1950')",1950
17,Ceremonials,"Native North American Spirituality of the Eastern Woodlands: Sacred Myths, Dreams, Visions, Speeches, Healing Formulas, Rituals and Ceremonials",Elizabeth Tooker,Paulist Press,28,3.71,"('1', '1', '1980')",1980
18,Ceremonials,El Ceremonial,H.P. Lovecraft,Bureau Editor,69,3.74,"(None, None, '1999')",1999
19,Ceremonials,Ceremonials Of Common Days,Abbie Graham,,9,4.33,"(None, None, None)",
0,Witchy,Witchy,Ariel Slamet Ries,Oni Press,2736,3.84,"('9', '17', '2019')",2019
1,Witchy,"Something Witchy This Way Comes (Jolie Wilkins, #5)",H.P. Mallory,Random House Audio,3353,4.04,"('9', '25', '2012')",2012
2,Witchy,"Witchy Sour (Magic & Mixology Mystery, #2)",Gina LaManna,,3037,4.19,"(None, None, None)",
3,Witchy,Murder Most Witchy (Wicked Witches of the Midwest #10),Amanda M. Lee,,2616,4.39,"(None, None, None)",
4,Witchy,"The Good, the Bad, and the Witchy (A Wishcraft Mystery, #3)",Heather Blake,Signet,3291,4.15,"('4', '2', '2013')",2013
5,Witchy,"A Breath of Witchy Air (Wicked Witches of the Midwest, #12)",Amanda M. Lee,,2051,4.50,"(None, None, None)",
6,Witchy,"Witchy, Witchy (Spellbound Trilogy, #1)",Penelope King,,1159,3.84,"('1', '14', '2012')",2012
7,Witchy,"Witchy Tales (Wicked Witches of the Midwest Fantasy, #1)",Amanda M. Lee,,2025,4.32,"(None, None, None)",
8,Witchy,"Some Like It Witchy (A Wishcraft Mystery, #5)",Heather Blake,NAL,2135,4.22,"('5', '5', '2015')",2015
9,Witchy,"Something Witchy This Way Comes (Something Witchy, #1)",Veronica Blade,Crush Publishing,525,3.82,"('9', '3', '2011')",2011
10,Witchy,"Becoming Dangerous: Witchy Femmes, Queer Conjurers and Magical Rebels on Summoning the Power to Resist",Katie   West,Fiction & Feeling,362,4.11,"('3', None, '2018')",2018
11,Witchy,"The Dirty Coven (A Hannah Hickok Witchy Mystery, #1)",Lily Harper Hart,,1093,4.42,"(None, None, None)",
12,Witchy,"Halfway Dead (Halfway Witchy, #1)",Terry Maggert,,312,3.69,"('6', '30', '2015')",2015
13,Witchy,"Close Encounters of the Witchy Kind (Wicked Witches of the Midwest Fantasy, #6)",Amanda M. Lee,,1045,4.39,"(None, None, None)",
14,Witchy,Witchy Business (Witches of Shadow Lane #1),Misty Bane,,777,4.40,"(None, None, None)",
15,Witchy,Witchy Orders (Witches of Shadow Lane #2),Misty Bane,,609,4.46,"(None, None, None)",
16,Witchy,"A Fistful of Demons (A Hannah Hickok Witchy Mystery, #2)",Lily Harper Hart,,743,4.50,"(None, None, None)",
17,Witchy,A Little Bit Witchy (Riddler's Edge #1),A.A. Albright,,586,4.34,"(None, None, None)",
18,Witchy,Wizard in a Witchy World,Jamie McFarlane,,1061,4.11,"(None, None, None)",
19,Witchy,"Boot Scootin' Boogeyman (A Hannah Hickok Witchy Mystery, #3)",Lily Harper Hart,HarperHart Publications,706,4.58,"('2', '4', '2020')",2020
0,My Riot,"Coach Hyatt Is a Riot! (My Weird School Daze, #4)",Dan Gutman,HarperCollins,1073,4.25,"('1', '1', '2009')",2009
1,My Riot,My Riot,Rick Spears,Oni Press,170,3.74,"('9', '8', '2020')",2020
2,My Riot,"My Riot: Agnostic Front, Grit, Guts & Glory",Roger Miret,Lesser Gods,171,4.25,"('8', '29', '2017')",2017
3,My Riot,My Hero Academia Vol. 16: Red Riot (My Hero Academia #16),Kohei Horikoshi,Carlsen Manga,28,4.56,"('1', '29', '2019')",2019
4,My Riot,Riot Most Uncouth: A Lord Byron Mystery,Daniel  Friedman,Minotaur Books,186,3.20,"('12', '1', '2015')",2015
5,My Riot,Riot,Walter Dean Myers,EgmontUSA,734,3.24,"('9', '22', '2009')",2009
6,My Riot,The Riot Within: My Journey from Rebellion to Redemption. Learning How We Can All Get Along,Rodney King,,69,3.56,"('4', '24', '2012')",2012
7,My Riot,Mad Mobs & Englishmen? Myths and Realities of the 2011 Riots,Steve Reicher,,103,4.07,"(None, None, None)",
8,My Riot,"Life in Strangeways - From Riots to Redemption, My 32 Years Behind Bars",Alan Lord,,101,3.93,"(None, None, None)",
9,My Riot,"El Infierno: Drugs, Gangs, Riots and Murder: My time inside Ecuador’s toughest prisons",Pieter Tritton,,70,3.81,"(None, None, None)",
10,My Riot,"The New Orleans Riot: ""My Policy"" in Louisiana. Compiled From Dispatches, Proclamations, Letters, &C.",Qontro Historical Reprints,,1,4.00,"(None, None, None)",
11,My Riot,My Riot Agnostic Front: la mia vita hardcore,"Roger Miret, John Wiederhorn",,1,3.00,"(None, None, None)",
12,My Riot,The Silent Riot: My Choices Voices in Poetry & Prose,Don Osborne,HIS Publishing Group,0,0.00,"('11', '5', '2018')",2018
13,My Riot,My Antifa Lover: A Riot of the Heart: Steamy Romance Against Fascism,Jessica Stranger,,12,1.47,"(None, None, None)",
14,My Riot,"El Infierno: Drugs, Gangs, Riots and Murder: My time inside Ecuador’s toughest prisons",Pieter Tritton,Ebury Press,18,3.83,"('7', '27', '2017')",2017
15,My Riot,Mad Mobs and Englishmen?: Myths and realities of the 2011 riots,Cliff Stott,,4,3.50,"(None, None, None)",
16,My Riot,Slow Motion Riot: A Mystery,Peter Blauner,,13,3.80,"(None, None, None)",
17,My Riot,Thorn in my Pride: a novel of the L.A. riots of 1992,Brian Lynch,,4,4.75,"(None, None, None)",
18,My Riot,RIOT MURDER - Myles Morgan Undercover #2,Mark Capell,Creative Criteria,11,3.08,"('12', '17', '2011')",2011
19,My Riot,My Weird School Daze 4 Coach Hyatt Is a Riot: kids books ages 3-5,Sarah Simpson,,3,2.33,"(None, None, None)",
0,DeadEndia 1,DeadEndia: The Complete Season One,Hamish Steele,,19,4.47,"('1', None, '2017')",2017
0,DeadEndia 2,DeadEndia: The Watcher's Test,Hamish Steele,,832,4.10,"(None, None, None)",
0,Pantheon,SHADOW PANTHEON,Eric Nierstedt,,398,4.30,"(None, None, None)",
1,Pantheon,Silent Pantheon,Eric Nierstedt,,225,4.27,"(None, None, None)",
2,Pantheon,"Pantheon (Star Wars: Lost Tribe of the Sith, #7)",John Jackson Miller,Random House Digital Inc.,1179,3.75,"('7', '1', '2011')",2011
3,Pantheon,"The Pantheon Moves (Emerilia, #10)",Michael  Chatfield,,1236,4.41,"(None, None, None)",
4,Pantheon,"Age of Heroes (The Pantheon Saga, #1)",C.C. Ekeke,,256,4.08,"(None, None, None)",
5,Pantheon,Pantheon,Sam Bourne,HarperCollins Publishers,531,3.38,"('7', '5', '2012')",2012
6,Pantheon,"The Pacific War, 1931-1945 : A Critical Perspective on Japan's Role in World War II (The Pantheon Asia Library)",Saburo Ienaga,Pantheon Books,287,3.89,"('7', '12', '1979')",1979
7,Pantheon,Pantheon: The True Story of the Egyptian Deities,Hamish Steele,Lead Ache,446,4.33,"('10', None, '2014')",2014
8,Pantheon,Faiths and Pantheons (Forgotten Realms) (Dungeons & Dragons 3rd Edition),Eric L. Boyd,Wizards of the Coast,657,3.86,"('5', '1', '2002')",2002
9,Pantheon,"Pantheons (Pantheons, #1)",E.J. Dabel,Sea Lion Books,84,3.87,"('1', '5', '2012')",2012
10,Pantheon,"The Pantheon (Olympia Heights, #1)",Amy Leigh Strickland,Matter Deep Publishing,117,3.59,"('7', '16', '2011')",2011
11,Pantheon,"Zanaikeyros: Son of Dragons (Pantheon of Dragons, #1)",Tessa Dawn,Ghost Pines Publishing,156,3.93,"('10', '31', '2016')",2016
12,Pantheon,Pantheon of the Dead (The Hidden Academy #3),Jon Rosenberg,,482,4.01,"(None, None, None)",
13,Pantheon,"Monsters Among Men (The Pantheon Saga, #2)",C.C. Ekeke,,171,4.46,"(None, None, None)",
14,Pantheon,"Generation Next (The Pantheon Saga, #3)",C.C. Ekeke,,169,4.47,"(None, None, None)",
15,Pantheon,Pantheon Magazine | Aphrodite April 2014,Mathew Allan Garcia,Pantheon Magazine,11,4.55,"('3', '25', '2014')",2014
16,Pantheon,Imagine Wanting Only This (Pantheon Graphic Library),Kristen Radtke,,206,3.40,"(None, None, None)",
17,Pantheon,"Gods of Wrath  (The Pantheon Saga, #4)",C.C. Ekeke,,123,4.52,"(None, None, None)",
18,Pantheon,The Thrilling Adventures of Lovelace and Babbage: The (Mostly) True Story of the First Computer (Pantheon Graphic Library),Sydney Padua,,92,4.04,"(None, None, None)",
19,Pantheon,Pocket Pantheon: Figures of Postwar Philosophy,Alain Badiou,Verso,113,3.28,"('7', '21', '2009')",2009
0,Bloom,Bloom,Kevin Panetta,First Second,15929,4.07,"('1', '29', '2019')",2019
1,Bloom,Hamlet,William Shakespeare,Cambridge University Press,648695,4.02,"('8', '1', '2005')",2005
2,Bloom,"Radiance (Riley Bloom, #1)",Alyson Noel,Square Fish,13836,3.57,"('8', '31', '2010')",2010
3,Bloom,Bloom,Elizabeth Scott,Simon Pulse,13464,3.69,"('4', '24', '2007')",2007
4,Bloom,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom,Chelsea House Publications,5269,4.41,"('6', '30', '2004')",2004
5,Bloom,Full Bloom (Full #5),Janet Evanovich,,12339,3.82,"('4', '5', '2005')",2005
6,Bloom,"Rose in Bloom (Eight Cousins, #2)",Louisa May Alcott,"Little, Brown Books for Young Readers",19712,4.04,"('9', '1', '1995')",1995
7,Bloom,"Get Well Soon (Anna Bloom, #1)",Julie Halpern,,5607,3.76,"(None, None, None)",
8,Bloom,"Rose Harbor in Bloom (Rose Harbor, #2)",Debbie Macomber,Ballantine Books,9825,4.05,"('8', '13', '2013')",2013
9,Bloom,"Shimmer (Riley Bloom, #2)",Alyson Noel,Square Fish,6980,3.75,"('3', '15', '2011')",2011
10,Bloom,Ya Yas in Bloom,Rebecca Wells,HarperCollins Publishers Ltd,11288,3.63,"('5', '3', '2005')",2005
11,Bloom,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom,Chelsea House Publications,28406,4.35,"('12', '19', '2002')",2002
12,Bloom,Bloomability,Sharon Creech,HarperCollins,8863,4.04,"('12', '4', '2012')",2012
13,Bloom,"Seaside Dreams (Love in Bloom: Seaside Summers, #1)",Melissa Foster,,3816,4.10,"(None, None, None)",
14,Bloom,White Houses,Amy Bloom,Random House Large Print Publishing,11667,3.33,"('2', '13', '2018')",2018
15,Bloom,Lucky Us,Amy Bloom,Random House,13013,3.22,"('7', '29', '2014')",2014
16,Bloom,"Dreamland (Riley Bloom, #3)",Alyson Noel,Square Fish,3336,3.77,"('9', '13', '2011')",2011
17,Bloom,Bloom County Babylon: Five Years of Basic Naughtiness,Berkeley Breathed,"Little, Brown and Company",8198,4.38,"('9', '30', '1986')",1986
18,Bloom,Bloom County: Loose Tails,Berke Breathed,Little Brown and Company,7355,4.37,"(None, None, '1983')",1983
19,Bloom,"Whisper (Riley Bloom, #4)",Alyson Noel,Square Fish,2554,4.00,"('4', '24', '2012')",2012
0,Northwest Passage,Northwest Passage,Kenneth Roberts,Down East Books,2650,4.17,"('1', '1', '2001')",2001
1,Northwest Passage,The Man Who Ate His Boots: The Tragic History of the Search for the Northwest Passage,Anthony Brandt,Knopf Publishing Group,706,3.85,"('3', '2', '2010')",2010
2,Northwest Passage,"The Mine (Northwest Passage, #1)",John A. Heldt,John A. Heldt,1383,4.02,"('2', '12', '2012')",2012
3,Northwest Passage,"The Arctic Grail: The Quest for the Northwest Passage and the North Pole, 1818-1909",Pierre Berton,Viking Books,488,4.35,"('11', '1', '1988')",1988
4,Northwest Passage,The Fire (Northwest Passage #4),John A. Heldt,John A. Heldt,678,4.04,"('9', '1', '2013')",2013
5,Northwest Passage,"The Journey (Northwest Passage, #2)",John A. Heldt,John A. Heldt,835,4.02,"('11', '4', '2012')",2012
6,Northwest Passage,The Show  (Northwest Passage #3),John A. Heldt,John A. Heldt,439,3.94,"('12', '17', '2014')",2014
7,Northwest Passage,"Resolute: The Epic Search for the Northwest Passage and John Franklin, and the Discovery of the Queen's Ghost Ship",Martin W. Sandler,,386,3.96,"(None, None, None)",
8,Northwest Passage,Disappointment River: Finding and Losing the Northwest Passage,Brian Castner,Doubleday Books,66,3.82,"('3', '13', '2018')",2018
9,Northwest Passage,Boundless: Tracing Land and Dream in a New Northwest Passage,Kathleen Winter,House of Anansi Press,352,3.64,"('9', '6', '2014')",2014
10,Northwest Passage,The Mirror (Northwest Passage #5),John A. Heldt,John A. Heldt,366,4.06,"('3', '1', '2014')",2014
11,Northwest Passage,"Northwest Passage: The First Three Novels (Northwest Passage, #1-3)",John A. Heldt,,109,4.42,"(None, None, None)",
12,Northwest Passage,The Other Side of the Ice: One Family's Treacherous Journey Negotiating the Northwest Passage,Sprague Theobald,,234,3.52,"(None, None, None)",
13,Northwest Passage,Arctic Ambitions: Captain Cook and the Northwest Passage,James K. Barnett,University of Washington Press,4,5.00,"('3', '2', '2015')",2015
14,Northwest Passage,Dead Reckoning: The Untold Story of the Northwest Passage,Ken McGoogan,Patrick Crean Editions,90,4.21,"('9', '26', '2017')",2017
15,Northwest Passage,Arctic Labyrinth: The Quest for the Northwest Passage,Glyn Williams,University of California Press,81,3.97,"('3', '1', '2010')",2010
16,Northwest Passage,Kabloona in the Yellow Kayak: One Woman's Journey Through the Northwest Passage,Victoria Jason,Turnstone Press,121,4.10,"('1', '16', '1997')",1997
17,Northwest Passage,Northwest Passage,Stan Rogers,Groundwood Books,109,3.83,"('9', '1', '2013')",2013
18,Northwest Passage,The Annotated Northwest Passage,Scott Chantler,Oni Press,143,3.77,"(None, None, '2007')",2007
19,Northwest Passage,Northwest Passages,Barbara Roden,Prime Books,72,3.93,"('1', '5', '2010')",2010
0,Two Generals,Two Generals,Scott Chantler,McClelland & Stewart,655,3.97,"('10', '26', '2010')",2010
1,Two Generals,The Second Book of General Ignorance: Everything You Think You Know Is (Still) Wrong,John Lloyd,Crown,1073,3.92,"('10', '11', '2011')",2011
2,Two Generals,"The Hammer (The General, #2)",S.M. Stirling,Baen Books,1243,4.10,"('2', '1', '1992')",1992
3,Two Generals,"Star Surgeon (Sector General, #2)",James White,Del Rey,634,3.99,"('8', '12', '1970')",1970
4,Two Generals,"The Surgeon's Secret Baby (Hopewell General, #2)",Ann Christopher,Harlequin Kimani,314,4.26,"('8', '23', '2011')",2011
5,Two Generals,"Serge (Magasin général, #2)",Régis Loisel,Casterman,420,4.20,"('11', '22', '2006')",2006
6,Two Generals,Wounds That Won't Heal (Finley Creek #5; General #2),Calle J. Brookes,,182,4.48,"(None, None, None)",
7,Two Generals,Monash and Chauvel: How Australia's two greatest generals changed the course of world history,Roland Perry,,52,4.34,"(None, None, None)",
8,Two Generals,"Trial by Treason (The Enchanter General, #2)",Dave Duncan,,82,4.15,"(None, None, None)",
9,Two Generals,"X-O Manowar, Vol. 2: General",Matt Kindt,,131,3.83,"(None, None, None)",
10,Two Generals,English Volume-2 For General Competitions,Neetu Singh,,24,4.32,"(None, None, None)",
11,Two Generals,"Secret Witness (Boston General, #2)",Jessica Andersen,Harlequin Intrigue,38,3.56,"('3', None, '2004')",2004
12,Two Generals,Slash and Burn (Vampire General #2),Kit Iwasaki,1889 Labs,3,4.33,"('6', None, '2012')",2012
13,Two Generals,"All About Hedge Funds, Fully Revised Second Edition (General Finance & Investing)",Ezra Zask,McGraw-Hill Education,28,3.61,"('3', '1', '2013')",2013
14,Two Generals,"The Story of Two American Generals: Benjamin O. Davis, Jr. and Colin L. Powell",Katherine Applegate,Yearling,2,3.50,"('12', '1', '1991')",1991
15,Two Generals,"World War 2: Allied Generals: Famous Allied Generals that Lead the Allies to War & Victory (World War II, World War 2, WWII, WW2, Allied Generals, unbroken, Eisenhower, MacAuthur Book 1)",Ryan Jenkins,,19,3.95,"(None, None, None)",
16,Two Generals,4-3-2-1 Leadership: What America's Sons And Daughters Taught Me On My Way From Second Lieutenant To Two-Star General,Vincent E. Boles,,10,4.25,"(None, None, None)",
17,Two Generals,"Europe in the Central Middle Ages, 962-1154 (General History of Europe)",Christopher Nugent Lawrence Brooke,Longman Publishing Group,17,3.72,"('1', '1', '1987')",1987
18,Two Generals,Ielts Writing Task 1 and 2: Academic and General 2015,Mike Wattie,Createspace Independent Publishing Platform,5,4.20,"('3', '5', '2015')",2015
19,Two Generals,"Science and Civilisation in China, Volume 7: Science and Chinese society, Part 2: General Conclusions and Reflections",Joseph Needham,Cambridge University Press,4,5.00,"('9', '6', '2004')",2004
0,Three Thieves,"Tower of Treasure (Three Thieves, #1)",Scott Chantler,Kids Can Press,1673,3.97,"('8', '1', '2010')",2010
1,Three Thieves,"The Cursed Heir (Spirits and Thieves, #3)",Morgan Rhodes,Razorbill,52,4.02,"(None, None, '2021')",2021
2,Three Thieves,Ignited (Sense Thieves #3),Corrine Jackson,Kensington -Teen,1288,4.22,"('5', '27', '2014')",2014
3,Three Thieves,Secret Origins (Story Thieves #3),James  Riley,Aladdin,1238,4.31,"('1', '17', '2017')",2017
4,Three Thieves,"Steal the Moon (Thieves, #3)",Lexi Blake,DLZ Entertainment LLC,1374,4.43,"('1', '21', '2014')",2014
5,Three Thieves,"Sleeper (Hunter, #3; Thieves, #8)",Lexi Blake,DLZ Entertainment LLC,601,4.49,"('10', '17', '2017')",2017
6,Three Thieves,"The Burning Kingdoms (The Smoke Thieves, #3)",Sally Green,Viking Books for Young Readers,114,4.07,"('8', '25', '2020')",2020
7,Three Thieves,"The Sign of the Black Rock (Three Thieves, #2)",Scott Chantler,Kids Can Press,634,4.03,"('9', '1', '2011')",2011
8,Three Thieves,"The King's Dragon (Three Thieves, #4)",Scott Chantler,Kids Can Press,372,4.07,"('4', '1', '2014')",2014
9,Three Thieves,"The Captive Prince (Three Thieves, #3)",Scott Chantler,Kids Can Press,502,4.00,"('9', '1', '2012')",2012
10,Three Thieves,"Pirates of the Silver Coast (Three Thieves, #5)",Scott Chantler,Kids Can Press,331,4.11,"('9', '1', '2014')",2014
11,Three Thieves,"Gambit, Volume 3: King of Thieves",James Asmus,Marvel,290,3.71,"('12', '17', '2013')",2013
12,Three Thieves,Queen of the Night Guild (Queen of Thieves #3),Andy Peloquin,,124,4.56,"(None, None, None)",
13,Three Thieves,Play With Fire (Between Two Thieves #3),Solomon Carter,,187,4.53,"(None, None, None)",
14,Three Thieves,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,Del Rey,69974,4.21,"('10', '8', '2013')",2013
15,Three Thieves,"Brotherhood of Thieves: The Final Battle (Brotherhood of Thieves, #3)",Stuart Daly,,72,4.36,"(None, None, None)",
16,Three Thieves,"Real Life (Thieves, #3)",Ella West,Longacre Press,80,3.80,"('10', None, '2009')",2009
17,Three Thieves,Thief of Thieves #3,Robert Kirkman,Image Comics,73,3.95,"('4', '18', '2012')",2012
18,Three Thieves,The King and the Three Thieves,Kristin Balouch,Viking Juvenile,24,3.62,"('10', '23', '2000')",2000
19,Three Thieves,Story Thieves Collection Books 1-3: Story Thieves; The Stolen Chapters; Secret Origins,James  Riley,Aladdin,41,4.76,"('3', '14', '2017')",2017
0,Three Thieves,"Tower of Treasure (Three Thieves, #1)",Scott Chantler,Kids Can Press,1673,3.97,"('8', '1', '2010')",2010
1,Three Thieves,"The Cursed Heir (Spirits and Thieves, #3)",Morgan Rhodes,Razorbill,52,4.02,"(None, None, '2021')",2021
2,Three Thieves,Ignited (Sense Thieves #3),Corrine Jackson,Kensington -Teen,1288,4.22,"('5', '27', '2014')",2014
3,Three Thieves,Secret Origins (Story Thieves #3),James  Riley,Aladdin,1238,4.31,"('1', '17', '2017')",2017
4,Three Thieves,"Steal the Moon (Thieves, #3)",Lexi Blake,DLZ Entertainment LLC,1374,4.43,"('1', '21', '2014')",2014
5,Three Thieves,"Sleeper (Hunter, #3; Thieves, #8)",Lexi Blake,DLZ Entertainment LLC,601,4.49,"('10', '17', '2017')",2017
6,Three Thieves,"The Burning Kingdoms (The Smoke Thieves, #3)",Sally Green,Viking Books for Young Readers,114,4.07,"('8', '25', '2020')",2020
7,Three Thieves,"The Sign of the Black Rock (Three Thieves, #2)",Scott Chantler,Kids Can Press,634,4.03,"('9', '1', '2011')",2011
8,Three Thieves,"The King's Dragon (Three Thieves, #4)",Scott Chantler,Kids Can Press,372,4.07,"('4', '1', '2014')",2014
9,Three Thieves,"The Captive Prince (Three Thieves, #3)",Scott Chantler,Kids Can Press,502,4.00,"('9', '1', '2012')",2012
10,Three Thieves,"Pirates of the Silver Coast (Three Thieves, #5)",Scott Chantler,Kids Can Press,331,4.11,"('9', '1', '2014')",2014
11,Three Thieves,"Gambit, Volume 3: King of Thieves",James Asmus,Marvel,290,3.71,"('12', '17', '2013')",2013
12,Three Thieves,Queen of the Night Guild (Queen of Thieves #3),Andy Peloquin,,124,4.56,"(None, None, None)",
13,Three Thieves,Play With Fire (Between Two Thieves #3),Solomon Carter,,187,4.53,"(None, None, None)",
14,Three Thieves,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,Del Rey,69974,4.21,"('10', '8', '2013')",2013
15,Three Thieves,"Brotherhood of Thieves: The Final Battle (Brotherhood of Thieves, #3)",Stuart Daly,,72,4.36,"(None, None, None)",
16,Three Thieves,"Real Life (Thieves, #3)",Ella West,Longacre Press,80,3.80,"('10', None, '2009')",2009
17,Three Thieves,Thief of Thieves #3,Robert Kirkman,Image Comics,73,3.95,"('4', '18', '2012')",2012
18,Three Thieves,The King and the Three Thieves,Kristin Balouch,Viking Juvenile,24,3.62,"('10', '23', '2000')",2000
19,Three Thieves,Story Thieves Collection Books 1-3: Story Thieves; The Stolen Chapters; Secret Origins,James  Riley,Aladdin,41,4.76,"('3', '14', '2017')",2017
0,Bix,Hirohito and the Making of Modern Japan,Herbert P. Bix,Harper Perennial,2161,3.85,"('9', '4', '2001')",2001
1,Bix,Bix,Scott Chantler,,73,3.88,"(None, None, None)",
2,Bix,Ms. Bixby's Last Day,John David  Anderson,Walden Pond Press,6897,4.27,"('6', '21', '2016')",2016
3,Bix,Remembering Bix: A Memoir Of The Jazz Age,Ralph Berton,Da Capo Press,27,4.14,"('6', '16', '2000')",2000
4,Bix,Sometimes the Best Gets Picked Last,William T. Bix,Authorhouse,7,4.43,"('9', '8', '2011')",2011
5,Bix,Finding Bix: The Life and Afterlife of a Jazz Legend,Brendan  Wolfe,University Of Iowa Press,20,3.48,"('5', '15', '2017')",2017
6,Bix,Babes in Gangland,Bix Skahill,Eraserhead Press,39,4.37,"('10', '20', '2013')",2013
7,Bix,"Jelly Roll, Bix, and Hoagy: Gennett Studios and the Birth of Recorded Jazz",Rick Kennedy,Indiana University Press,13,3.68,"('3', '22', '1999')",1999
8,Bix,Bix: Man and Legend,Richard M. Sudhalter,,20,4.33,"(None, None, None)",
9,Bix,Bix: The Definitive Biography of a Jazz Legend,Jean Pierre Lion,Continuum,21,4.52,"('6', '24', '2005')",2005
10,Bix,South of Bixby Bridge,Ryan Winfield,Birch Paper Press,1431,3.53,"('8', '16', '2011')",2011
11,Bix,Fad Mania!,Cynthia Overbeck Bix,Twenty-First Century Books (Tm),37,3.11,"('8', '1', '2014')",2014
12,Bix,Buddy Unchained,Daisy Bix,The Gryphon Press,53,4.27,"('10', '1', '2006')",2006
13,Bix,The Official Sidekick Handbook: How to Let Someone Else Hog the Spotlight While You Loosen Your Belt and Take a Nap,Texas Bix Bender,Gibbs Smith,10,3.45,"('3', '1', '2011')",2011
14,Bix,Don't Squat With Yer Spurs On!: A Cowboy's Guide to Life,Texas Bix Bender,Gibbs Smith,85,3.82,"('10', '24', '2000')",2000
